GeneID	P2_LV_HFPEF	P9_LV_HFPEF	P11_LV_HFPEF	P15_LV_HFPEF	P1_LV_HFPEF	P3_LV_Normal	P4_LV_Normal	P5_LV_Normal	P6_LV_Normal	P7_LV_Normal	P8_LV_Normal	P10_LV_Normal	P12_LV_Normal	P13_LV_Normal	P14_LV_Normal	P16_LV_Normal
ENSG00000100601	394.196842935912	394.504567493413	345.492312291992	450.768219329632	423.843613730776	388.668611215709	439.484685578116	414.333847346285	375.280905834015	401.958475902633	390.479119457908	404.961962223919	497.628991385258	416.015487715446	389.696832162268	404.988949544024
ENSG00000100603	1026.25314777809	991.191072194906	973.864325304456	901.920850219147	832.479629166958	919.395693372897	950.838112568241	729.304131978201	743.591818074885	775.98379149499	840.749656043821	873.409215659977	961.052678735433	933.019309660961	908.919914007375	801.803249678823
ENSG00000100605	1231.55313068731	949.825649474986	1102.6526049157	1318.56603077708	1255.21948075565	1770.94680975067	1836.54186867517	1908.64411186967	1414.72434846797	1591.99238470088	1924.48219335209	1681.16521309455	1579.706838461	1816.16650469455	1443.96884283498	1856.77747383381
ENSG00000100612	512.763375654892	596.823744749339	481.719851055391	476.223520923909	489.317968473121	491.978450676335	547.882161069842	493.976880502058	349.209064673696	429.850700541479	484.840578905824	491.251471473404	582.551395936993	430.554095329197	465.710811262118	508.768819416198
ENSG00000100614	3006.58656807698	3839.13437144949	2608.00515390934	3909.8639175083	3346.16246155942	2732.04633369607	2637.47223543103	2796.7237725629	3123.69688572244	2903.92557186156	2336.92250928971	2903.70297317607	2482.27675885149	2969.28354288793	3499.83295880478	2772.99155290517
ENSG00000100626	2905.79393877126	1732.22773894289	2097.05418465932	2550.14230628145	1694.08075566043	1505.82359003699	3460.34789479646	3615.17426644384	2024.04609007891	2668.67653680809	2643.24657088516	1484.34574608778	2181.53576917409	2927.10063657481	2021.11336980062	3286.66273224959
ENSG00000100628	2697.55915431721	2302.99049412953	2495.46113145979	2241.7597586727	3171.75825920173	2049.41985123756	4210.6085550618	2724.57427710984	2669.50550805139	2708.49996599896	2957.03438401935	3619.13590449027	3638.75435550952	3528.37064741597	3152.95998664471	2408.20199292662
ENSG00000100629	55.202580055221	54.7273187116567	46.4502255342942	48.8079583040081	51.8754721968825	39.5341783764687	36.3266922771586	39.7621762612527	53.7124570833443	39.8497221904247	48.8702000987823	49.4157882071506	33.3903282434723	58.0661002760783	42.0043352012862	41.3456483894007
ENSG00000100632	938.168193916461	923.043922157172	896.572069212266	821.780735766199	728.071885944755	756.765941089904	853.566038652534	587.099170973031	433.329687651509	762.398510673825	709.470393945056	699.491485554335	771.830270793932	602.54785176038	734.401639201258	678.227878771282
ENSG00000100644	1402.58426351733	1439.68613197532	1500.03951571266	1549.10268541238	1468.94855978235	1446.66053807674	1297.64808470513	1298.45970205324	1650.17061965618	1231.13184714832	1429.07399434	1533.70720819235	1317.81140026643	1418.35352832492	1541.71130796021	1237.22330986729
ENSG00000100647	671.985298571418	799.426872556195	683.975948432385	737.677430091916	848.746712792695	935.698124622548	747.680209394817	770.324835355127	649.932629963347	742.436701081565	831.144213447961	756.856940380029	818.922699155923	777.923371106587	848.321038937737	685.416094411717
ENSG00000100650	3227.09710478526	3052.83218307209	3246.36650997855	2655.00594983757	2628.86382045431	2412.5086849646	2950.68237359308	4100.0242983428	3125.22185764171	2491.55935684681	2790.53332642187	2752.47951094652	3258.86314362591	2513.37131471916	2813.8141876191	3808.06226244754
ENSG00000100664	7282.73838356897	7931.39508985454	6194.11862070518	8279.51554206149	7452.13082141846	6543.92560604774	7040.70688443093	4919.1712393393	5833.40803390841	6370.30419289343	6669.65214655603	5814.40259590607	6343.59621292482	7081.07374317624	6808.49462174354	7416.84257730868
ENSG00000100697	832.72633803003	968.753998230914	879.197297638015	1020.77617344994	1026.91131694821	809.761242308637	745.783103524632	1105.99064089369	1226.7815598613	976.211937363248	903.456471367083	817.735002398533	711.587571287438	997.202275359241	928.452879653005	868.312545409623
ENSG00000100711	921.354175671945	819.397128172079	1062.2549507637	860.72274447159	874.098956681592	992.632455323183	1006.08096908912	1028.8602858545	840.538835594632	964.535163573786	956.278956387743	1068.81936428967	1032.00834641483	854.452724930538	989.038065326698	887.559310653664
ENSG00000100714	1363.25258055397	1210.20401616677	1048.91435624176	1486.40353772849	1464.35335967467	1180.04085829557	1360.19595841335	990.766556262815	737.118565750424	1239.82927661267	1098.45858389954	1238.39822230931	997.827803226904	1289.52196053345	1297.34246804844	1368.67945160946
ENSG00000100722	714.820672635542	815.405835562362	711.874122233709	838.913900632534	748.195687328857	771.977197067454	838.8419966685	650.382863967675	654.962614956538	745.797100082022	708.640185391055	702.156682107112	708.008899786113	800.034642301578	695.970728008957	802.467484957852
ENSG00000100726	137.529348597765	82.5126201827063	130.278697447713	71.2372129380912	105.676216889991	286.23306199368	273.446739842385	333.865981222886	235.176163794797	349.602133120365	318.602006048089	258.612048010652	220.245758316412	232.393618219062	253.771226635888	208.432628909244
ENSG00000100731	2216.26135863419	2433.267556362	1594.83477158447	2527.3164354074	2188.55453050681	1886.87555190867	1826.34847553751	2046.90424535561	1917.96464333447	2112.95288099934	1962.56382946713	1829.22448488377	1351.53338751221	2197.64947386817	2232.86088816144	2311.2814124402
ENSG00000100744	301.068448199331	335.957844253164	253.652151000608	421.294238593354	343.488153239852	273.176721459493	210.337749055715	170.520726678101	231.37260523441	263.968499434768	241.253327942956	276.524896738061	218.636195911886	203.205127621696	313.930573404758	227.931950085117
ENSG00000100749	204.89586999613	140.025759120813	148.39292976148	157.354154637401	129.176542930387	144.293168822815	157.353211231111	113.508699561522	114.951835997058	123.263290749963	177.332759838377	137.497262498799	198.340575972557	127.108588033084	152.1833080432	156.227053782765
ENSG00000100767	36.7444347213203	12.8819654048844	91.5227837618763	22.924252627656	53.1902781698192	29.9567806861468	41.4284874423051	59.2531803123857	31.4976616559829	55.8314862207398	29.3180950485967	31.8039138694904	63.5569584184932	61.0453058714778	38.8568884111085	44.0892300856855
ENSG00000100784	330.424257402623	297.8029470303	275.809996411678	435.215664229285	228.800937077546	214.001270815882	418.800336093063	422.933319919274	440.878758255834	260.270918995453	285.989759429764	283.288453972667	245.873685701845	336.609924291445	369.176193253014	444.997566548712
ENSG00000100796	938.394365947254	844.508017681523	891.4900815089	849.464165041993	975.210229063339	763.61229101817	707.571391137362	927.156984020269	990.538609885148	891.014301206725	825.616402356968	916.409980662302	836.967640661966	893.233883866957	890.437083135213	846.604059083296
ENSG00000100802	80.3509058342683	79.1089108609603	73.9072974710332	66.6031800696106	62.8766114645616	72.4738394428768	100.099424392915	99.2226870817929	72.0271278742148	68.7046273492807	98.3098134286754	79.8669433438017	103.224199244036	79.5559680680553	57.4133123514452	79.0159066643706
ENSG00000100804	1903.98621878083	1786.01157499064	1780.1477666524	1886.56417547622	1743.66740504678	1827.03253495647	2086.54872835295	1374.16157634438	1044.98907652762	1665.42689746424	1555.6704927234	1915.5615822687	2176.46135654921	1658.90201160957	1352.48912862396	1636.30556120349
ENSG00000100811	1392.68919108412	1545.6369240909	1391.18180423256	1707.21175932157	1435.52764538407	1312.26177577147	1545.02860731565	1513.5185158433	1453.54604677418	1325.68658910631	1381.55064679906	1332.25209184111	1397.45540439274	1351.26906865341	1600.52311386234	1399.55642532817
ENSG00000100813	1253.51334551135	1288.74695094195	1244.77889440956	1225.74764755405	1228.98983674152	1330.29964890885	1329.62659817398	1645.54805055505	1537.71800781842	1212.38953200135	1306.85980211717	1367.77853048494	1319.10682348682	1534.04498325864	1225.74459944055	1401.72598051323
ENSG00000100814	2041.0977848187	1842.01723225016	1851.74252851052	1619.44782544845	1585.6550744433	1480.57424654432	1484.25341348317	1298.0407038967	1138.98861732301	1566.56765189549	1395.80576393516	1582.36113250863	1423.25396610779	1317.7794206982	1365.0072087749	1914.78586393049
ENSG00000100815	1111.27505019773	1206.81794226656	952.072654565373	1224.10909001292	1373.51606142354	929.200119308437	962.468397358256	967.002367493037	956.973066215099	1052.57648830608	928.443710633466	1047.37469415205	959.662660033072	1095.45257728122	1191.66033463801	1040.2674464083
ENSG00000100823	1597.13693293263	1417.18729368854	1392.43722640469	1529.62160563535	1442.14091213712	1596.31915767942	1723.48039524871	1295.12574108622	1348.28512119613	1453.35461545765	1456.62243051275	1563.43587385428	1916.38126004308	1523.33152270417	1517.95886863116	1601.87190301411
ENSG00000100836	243.15687940879	220.516737473263	368.823477520976	247.870197017667	268.4005635577	249.433966013086	186.971298626946	374.858851009219	455.085339894751	270.017962836787	203.24320462742	271.530916305209	369.265437813464	191.939662510662	238.280499526478	273.049662558401
ENSG00000100842	44.8450734740542	11.6159734650119	55.0053526329082	27.404776508182	41.3044418663026	28.3656783076925	42.9491286699441	61.9743510841109	53.148702707689	40.4137216472173	47.161832805208	34.1303708547063	64.5075845669802	63.1826779520861	48.6031520624816	46.306232267683
ENSG00000100852	2771.16292464415	4310.27516554988	2907.72424727629	3720.78285505817	3839.27095887614	2238.90968231043	2816.9141847044	3897.85687783801	2908.84761889094	2810.9659745072	2635.76349570386	2652.58053048675	1889.38424574832	3138.278355698	3151.46311696406	2995.8976706043
ENSG00000100865	457.126140076312	449.10102994314	479.989671503017	485.752243716339	441.033933375966	552.656581713953	561.8596217846	548.880664482631	543.279748023447	426.457584677294	543.576689909321	609.498438494706	546.316210969063	512.696559233474	488.447494271671	536.924152176436
ENSG00000100883	1091.45433291396	1188.37774871577	1040.57797542342	1299.59423331227	1128.87770318499	1117.54852947398	1173.22899746528	1114.44448702534	992.895531457643	998.582233045785	1082.04812344614	1067.99549888876	1139.2324194322	1165.02523633765	1159.40503738224	1093.76778675685
ENSG00000100888	854.229859319573	892.985118594098	813.33187530739	928.286288800053	851.931697588978	931.441784703077	882.83359783426	930.401186758257	842.452972206507	859.973807931051	882.409642443825	859.191502865525	678.866636493766	1055.8110708171	866.909067078276	898.021813733892
ENSG00000100889	36.4553581100364	38.8178741527211	59.5327234084227	24.727353232037	40.4104039206624	55.2013557189557	42.6497169152023	63.1673389793639	35.2433385205956	33.6078237347667	37.7657334658284	99.0032440867745	63.3315164041145	44.0612314243044	33.7324913218091	33.0317046054948
ENSG00000100890	62.9778500778601	77.2610418096263	61.6092768417364	107.207226510698	86.8488288661124	86.6201849835822	35.1574911314827	95.5339311230144	72.4762738582635	64.4224808735491	65.8693372270445	73.1908415033644	86.5788732377425	69.7737046569153	72.8761903149412	32.6258680357238
ENSG00000100897	1704.7859707328	1514.84080253672	1559.45913079975	1750.62688415974	1505.27691675997	1712.29662486839	1941.31774795135	1594.73730013571	1157.49115312922	1639.34904793341	1642.72984192845	1550.00732722368	1510.47423679383	1836.503586026	1436.29824542377	1911.45570285229
ENSG00000100902	85.046528617874	59.3518331444503	76.1736075382336	61.5857829861419	67.0552115694408	96.2711506634502	76.7305623403763	14.4479875499743	16.6347759362207	57.3667442384171	82.0852123797291	69.3317812125618	56.5567181238086	34.9176743499765	44.9831952019084	48.9435528885434
ENSG00000100906	1505.42593422035	1135.46159520598	950.518360136127	590.257106262758	1119.72501501707	772.649132476566	920.644467032626	1958.06379572757	980.828091436747	945.303112550274	1256.26186564024	1236.13890626179	1574.29873739305	1211.56131531153	1042.81617210544	1324.88627787026
ENSG00000100908	49.9292567775971	36.2402657093848	81.9538125968016	54.1009132808419	45.9087758818216	87.44094230012	83.2155627688422	74.7330987720691	67.8105951127286	90.6307136101785	80.7828389942964	47.4731976238975	74.8816923219504	70.3685649176679	58.6288903373243	61.9407382688327
ENSG00000100911	669.539365298263	786.432757889998	902.145899614908	616.948128685933	746.494547325031	715.309154506646	1090.93093998319	917.907310892525	472.876250887049	752.781843257929	783.685792253477	823.549592699163	1186.84364119455	812.976643734891	449.457421192661	762.861476821543
ENSG00000100916	487.516949705211	497.319937352568	472.764430998991	537.664068054098	519.09662092007	318.94863155059	347.338414645526	419.250037177023	353.431869357084	398.841698276789	433.120021417134	322.864642161391	322.083052165722	374.524067601884	416.611857590427	434.22503684053
ENSG00000100918	29.2993528170847	43.4215477961221	127.646211442658	24.8984763089508	36.9586765018456	56.8115205561609	39.1836593990583	54.1568943550406	246.638214767093	41.7065118112886	55.2555853140582	38.8344749121698	56.8830450190881	42.4882294683442	43.9581922126092	42.7611382271465
ENSG00000100926	19.9723656708427	16.5563433441571	24.5755357797885	30.6052701672915	21.7755221491864	26.9050885179249	31.2589093399276	31.3223332004289	16.1592927161297	16.9838075659042	31.7751396086091	31.6271224100039	20.6283571373504	20.6109852100613	30.4291282214993	22.734766227095
ENSG00000100934	2153.59076490441	2721.21625072206	1793.48268636921	2600.94186376205	2420.82893558313	2075.17854736278	1941.15380729689	1604.58592413243	1843.171510488	1928.32153836424	2023.98653865749	1935.42887963812	1657.55566871048	2144.65294727219	2081.7515278514	2257.90143445797
ENSG00000100938	797.063783488869	805.671097023925	854.272015650155	772.705473321462	827.463374561029	835.59777536986	920.564344872806	720.157080164853	737.709357479673	725.65225601996	862.760714343852	881.43541739309	1101.92483820573	798.281042598334	761.346481414776	791.917948516939
ENSG00000100941	543.796030528825	571.8195807703	669.310810713634	476.514982514361	585.004778972763	615.253044282039	497.297888178122	424.778365306818	751.048642347221	538.458058564926	525.748196750123	621.654124540797	617.26075081175	546.36648264096	557.570873983277	605.029319407966
ENSG00000100949	377.408497293154	246.577378415389	318.687290364797	282.364724571917	275.713708837485	316.874783334042	419.606016849336	469.505755640782	393.138149007559	367.749188191213	453.688106754775	350.619485297482	383.789261314773	395.731243452904	309.904546864595	457.293745440398
ENSG00000100968	153.118761652587	83.1207782065214	188.315393435214	95.1981452265972	176.37524267959	110.680571662053	146.564023251155	201.341767540554	232.792973017602	153.886330271756	139.597543781731	193.261571087569	220.850287698346	189.459317149389	162.494395703587	132.5420532832
ENSG00000100979	569.628756255628	309.098268200875	819.556720712627	261.498370859407	436.439214204086	428.503114583228	657.811029739181	766.594021088019	426.526017937338	575.153382283458	684.27717525511	426.906805556904	537.656385308703	545.242785998427	592.713106057692	483.919707892696
ENSG00000100982	604.906798034242	564.184224684495	613.615979914959	501.194368030341	540.063075469695	664.722902108158	781.129220142807	925.719451541096	656.772502786184	717.010635844708	780.616962391175	619.982853535785	755.767153961996	713.236863473591	540.770444381703	730.631680000698
ENSG00000100983	574.840693001113	557.854509593633	614.420041853659	430.343538580119	541.314873057647	609.931588398346	525.171535472518	558.51308217627	503.274639218505	613.21160677487	554.233579622048	555.388710447663	628.917226916622	522.237978010877	518.124084882575	533.171626466376
ENSG00000100991	1223.12713578724	1179.79615236973	1081.75622764365	1437.76683487094	1259.48976678031	1465.09147381917	1324.69911280836	1235.18647716482	1200.8931991991	1226.94713260411	1195.50227962761	1314.10607378376	1277.24716559499	1434.69317404783	1276.90767102376	1393.49015575419
ENSG00000100994	8230.1474749083	9058.14744409404	5907.16498286549	5981.51211804634	7721.11545409169	11969.6182672594	8307.15676306269	10583.1341478712	8126.23992315004	12143.5770619077	10600.5257843285	9450.85955734615	9553.47542403643	7543.34936011511	10809.4294493015	8599.04417380746
ENSG00000100997	425.011483257719	430.154662559802	377.82757471337	334.059786865498	382.185656619601	459.11320690753	435.971439309902	428.701180049364	355.367494226381	367.726758262142	421.941795521777	509.636468501779	537.857867391286	387.710992312125	400.56238132666	364.049450239364
ENSG00000101000	105.132924390877	52.7707922171307	522.19822247331	91.7474427381208	192.641160957359	145.601953796882	121.470937621091	96.2456769347766	73.0622107913159	103.09293317359	140.750776307785	126.164091623893	169.2985487098	106.260763289003	122.585366102751	79.2520023975417
ENSG00000101004	150.515901818417	47.6390036711707	240.138006303696	162.355657844609	48.1577902978438	70.340467589512	194.859294607135	86.8215978626184	253.903880460499	80.7697779524631	88.3620047180054	124.570725358615	120.241476240612	129.642304046474	64.7987795654381	118.508564811545
ENSG00000101017	98.8649611220207	96.4876737619532	146.462124543449	126.74630276903	160.89299547306	139.180886959066	165.424989965672	127.772003758577	127.133950553904	125.721561116756	154.012035400107	105.328234211492	213.522869162386	130.708151515714	117.824356727336	132.626401956239
ENSG00000101019	3650.49509996876	3559.04937001286	2814.10901961192	3577.41346592718	3441.28697708732	3283.57815859549	3467.22057736513	3002.00370259501	2188.94688817049	3570.30376172509	3223.7156589371	2146.41317127087	3567.07533281058	3523.01827523809	3278.87261148887	3845.05625710823
ENSG00000101040	446.210955296752	358.027838479721	446.032494625053	539.284681770688	419.300468146626	638.317765493127	447.160856543001	670.056300702108	585.705060250692	443.631430766137	544.824396036299	417.387328449084	455.356793700127	675.684412760159	509.977774618056	690.695202520675
ENSG00000101052	212.936589914666	154.911019093328	241.00034179436	120.51346905131	184.321539877778	167.387178608424	187.524820770015	148.511548291204	159.402530157352	174.357064577324	175.314554745918	241.337982479243	225.804001876783	155.076109682234	222.875703684611	147.766335763321
ENSG00000101079	1314.82989094323	1131.56462539655	1161.10703707905	1168.54894819428	895.497794788252	951.051834669894	1358.46234995433	1381.2508215189	1148.76293130372	1087.12539597103	1062.56124925957	1214.10299918586	1249.84893438016	1056.28345196436	1260.7500382884	1033.71752584315
ENSG00000101096	97.1829165197766	76.1574680940064	121.018682539947	69.5964137867743	124.424110129796	92.9094934147523	79.3185375485411	101.783461012857	128.466879803443	76.8195793448848	126.395515354354	86.4332492137294	146.802867855734	98.2547875183229	127.792860682195	88.3948432149751
ENSG00000101109	210.993211315297	220.522885851933	278.259745707613	243.905746230861	305.779450225382	250.785741586317	220.607662275771	221.970630232478	278.989366892803	243.048898539901	238.513887202352	277.292404501996	216.581233668257	245.820433102201	272.311865147372	233.994488767297
ENSG00000101126	1381.69073437669	1302.35617093008	1344.3776989008	1587.21932499339	1337.14884525552	1324.84115582521	1301.998880718	1279.98984796668	1378.0468866304	1231.58274850462	1299.81501057342	1303.57282589791	1076.26408167379	1455.23445253806	1438.4365832502	1390.56104364424
ENSG00000101132	653.655361107736	459.222314274154	501.966129180112	457.860784779427	462.659860502715	431.950299846182	310.394843128458	163.228404999593	488.282476731032	428.731270548156	359.545715471996	463.513485966958	573.4564749388	360.265952288945	403.75186879682	431.125555361281
ENSG00000101134	301.448257476798	504.257470921072	159.506644505347	131.860264584125	299.279740164155	150.756874211401	149.910141524597	242.814122388587	124.702088885189	287.324447039552	289.13412177524	195.333633472161	240.847710495607	91.0601877242886	174.890439125746	154.337001409045
ENSG00000101138	543.712653048315	497.166430627645	445.938745379353	574.652999089932	481.542500461767	469.972557128811	485.871397295923	483.975974408132	460.143160177484	510.437934432227	464.946393168437	473.285905329573	466.910066815101	485.991098501826	510.737532078987	497.067773497477
ENSG00000101144	143.103777778873	152.181548150522	170.956632549987	214.042757109202	42.1568413043874	242.504531613087	424.493000691911	595.155296822744	211.286084379385	86.5657197635937	334.425515406246	87.8933045309089	274.288023061351	275.789023312075	168.997453031739	287.615649146011
ENSG00000101146	368.4717828138	451.951865330962	362.55204395646	337.977856368878	384.978339202614	413.220993567831	423.407927832609	420.936976621232	376.426180636264	345.099035502637	405.833707975524	447.622928255538	418.638694417837	399.286584604452	398.237870492638	394.904133803489
ENSG00000101150	2000.44431015995	2189.29536037654	1966.61423081626	2368.03065488905	2059.02147472752	2332.43569535421	2434.72600585256	2137.63901922242	1845.99298684001	2340.66059945218	2299.78551464344	2108.94210346333	1936.84108936975	2049.70778687271	1914.57528395982	2508.92561365795
ENSG00000101152	989.686546995684	1095.29976405196	723.460405329702	1044.92777468412	945.266564582688	1368.63032097845	1250.26567585676	1365.29185277371	1111.50196881548	1407.69178924783	1297.55633096928	965.043869775267	989.087254201527	1336.81830308683	1313.39667953078	1182.04907294888
ENSG00000101158	461.809599315108	466.619104642437	408.055560145083	470.669238436572	490.169211730178	510.627706007227	522.958150085598	632.303470451327	585.730538572375	537.55505425213	487.065016012312	550.128267722588	638.847036648357	559.745343286134	487.349642543425	529.021360812595
ENSG00000101160	2082.22196753657	2222.5188166996	2083.96160061637	2175.0467085563	1978.4533742436	2262.02777213639	2279.22278679218	2279.63646557716	2048.80192377508	1691.73337088489	2236.93563802067	2683.63586475796	2675.525592154	2069.48517704086	1990.17796724916	1757.2052517318
ENSG00000101161	1293.32728657248	1036.52640415555	1072.51184915103	1092.11001306489	1141.003047001	1385.76777085185	1458.99951116299	1435.43904725722	1215.75158554511	1371.31691548497	1504.15969570592	1226.7693161743	1474.17629298764	1417.1217369809	1249.45548608838	1490.76015162132
ENSG00000101166	913.474957516877	1204.45513421419	889.865977604571	1052.89923863883	908.352807931773	809.548768439637	635.055227388534	858.528402446538	941.361396875123	863.776306228841	696.24967093347	737.283868146032	703.790745225003	664.805338142609	893.863105370893	836.445833928741
ENSG00000101181	399.479659275785	243.751877304368	502.356021234698	326.245500404767	408.386175106426	420.44346089597	583.8933399037	523.671666727576	450.148652316343	662.807725258035	561.772827583437	337.752848061678	477.841975125472	473.526901050459	445.84038194406	607.803423144057
ENSG00000101182	2915.61845316168	2446.05343418049	3004.27031394335	2523.88383824713	2615.56504386717	3308.55099605021	3016.82819614873	2103.233900786	2137.16755184582	2770.52014570225	2860.00583469563	3013.60144008718	3258.97701220095	2894.89573612737	2359.64604064793	3001.13585323245
ENSG00000101187	21.0981170840363	10.1509703598276	24.8460634160833	15.3764870649326	32.9332178682359	16.0978057550755	27.2766524253703	44.2225268846832	30.1869383653809	20.1653187967215	37.4233997152963	66.1223358544474	58.4912678680942	15.6547078642923	28.5743922503297	22.9775764163349
ENSG00000101189	246.480578961478	228.861422336243	292.17287004829	262.5451542335	231.334700014302	273.049512009738	281.625373909483	256.62873648015	267.436900347327	249.886286124329	235.600372210629	260.665619794261	302.923347258295	220.890610972118	260.936452320154	265.12080542751
ENSG00000101190	162.203374059916	181.445284660625	184.008095875782	215.292268137871	183.342808892104	220.361881022032	185.020490109967	188.941279514518	172.714824194445	256.53426430937	183.367506796002	179.949857529399	215.055811847064	195.917386980085	119.394790821897	172.093683121915
ENSG00000101191	981.661156349156	981.326955882354	1047.61209403275	980.809710639064	909.858434407287	1077.51705184289	1199.13947424169	1278.48164199149	1127.16146412736	1129.19920815186	1074.16397871981	1110.10320893129	1123.66764692399	1045.63667239788	1130.36893268207	962.049335724623
ENSG00000101193	604.383670432131	606.078864275318	565.253546884589	553.436838869901	660.657494941924	623.625808321227	651.772980632908	703.01180427603	583.521860078273	632.695789513902	708.408044235285	652.489188487675	621.213485920998	709.00090068076	619.035533756039	657.735162545412
ENSG00000101199	237.783875816075	167.396182418588	301.723558321186	166.904586652019	245.896711887235	400.825799226098	273.42941389337	459.302511158379	611.372980890803	444.434720472865	393.931731498726	321.671434863734	367.610707432832	351.801446041898	336.018801476197	393.211109604994
ENSG00000101210	12382.9983242848	10479.2587473028	10950.0837990349	10393.7295407257	10688.2568890381	17098.4660430599	17425.4527321791	20393.2571910465	11953.4338033774	19750.042017097	16510.1453404908	14145.8601872311	14283.0505621846	14080.5557388933	13614.5815665115	15987.1165998948
ENSG00000101216	121.192631673951	92.8503538635419	125.776230998039	123.644086224171	111.698744478199	153.419748070379	185.295791987523	184.433892837969	181.122689301675	185.591836235627	157.91729413212	169.645937828246	139.75450827727	154.896433906033	170.05137116154	140.248511394403
ENSG00000101220	90.3663350886899	77.9810605576901	119.388837544095	56.8838468639046	83.4837213116135	143.579504024201	164.744001285718	186.725811605882	175.476996768071	139.065172057816	194.954637896912	150.95296599673	144.141537862289	118.717553963969	116.73527842647	142.701675414956
ENSG00000101224	77.0335036942625	40.0434716902055	142.316646463529	69.9290595809965	56.5098898266229	141.51835709731	76.0177284848312	94.855635255975	203.686146396388	80.0345476155061	101.512036051322	114.763140239222	106.747431440254	90.1706010617918	112.462944352807	67.5903014178275
ENSG00000101230	42.0817861105814	42.9985052527731	52.7084439138741	26.2817515036414	43.2063209436448	55.5779927764906	43.6483953997962	81.9903975930674	66.2861936887995	36.9166246651923	33.654752443968	65.0208990206675	87.3000467253068	45.9839024804244	90.835397445358	38.0706621641237
ENSG00000101236	161.125553362717	147.076377132937	201.689027476335	139.30803876005	184.048246614314	151.025910233032	132.289180633229	187.651302275779	170.398623605413	148.215229237544	154.358605113868	164.402403265793	151.196700088672	156.985862128999	212.9498458162	116.42520531588
ENSG00000101246	423.14236280447	357.897319888802	407.312214488301	342.496387526526	388.435760282584	670.993776178747	714.198858525526	776.680815264035	603.584923737575	755.87114201015	707.019211496809	577.107016198906	615.148937725903	633.814021492497	561.979506405051	647.945678106375
ENSG00000101247	1028.71496907137	1010.3054846376	892.791456905686	939.434111724603	1017.18417905676	959.089120969771	669.343789887077	547.605726349772	682.686270719079	877.928703864109	826.940143742235	890.180693568155	879.516110664219	767.928014069332	780.124706004281	834.185407844332
ENSG00000101255	19.9981813854527	24.011963395781	22.3737487265056	23.3063505512171	31.0766086773049	80.3914787969293	26.4602731269287	29.4379955173598	34.0292463920981	15.0181196715587	32.7216778800467	340.792642282127	99.6366114638788	24.9949478598558	17.4458914850171	17.0092807402562
ENSG00000101265	81.456740187492	91.2315148081746	137.098560596901	100.061362094888	138.276354213378	208.431984167089	46.4526546727215	63.018409021627	184.821082140289	103.756436489829	113.360087509215	131.770978755562	127.317503745907	71.0441555966015	125.960000024942	59.1397794171863
ENSG00000101266	2046.35216555137	2198.73150071813	1864.75029488552	2388.45436633162	1933.54033813242	1859.53338332775	2058.81443613132	2260.97693730091	2018.64797254224	1889.91370990996	1896.86379375825	1972.02248623925	1728.78270652704	2103.1649964954	2030.91691760601	1991.48188312136
ENSG00000101276	32.3950963550133	51.4278448858939	22.7546492386949	53.1200294365948	54.3963860660942	68.0921960451341	53.4193700251461	57.0517686325795	52.7231366333439	62.9558893336434	40.8156611069838	69.7950264269597	43.2438999851435	41.8625588453005	36.5587668559678	100.273671724204
ENSG00000101290	3272.04536466723	4151.93483628228	3458.24259547613	3810.6927842132	3919.76238988282	4490.85652414521	4119.88885680035	4357.82479831911	3231.20241993726	3578.48331143721	4381.77743937667	3773.40758326828	3643.90610331962	4326.60832812049	4074.07848287247	3775.86230454624
ENSG00000101294	386.973020828341	429.556361202388	509.859854708911	457.306021149108	437.153843624705	618.146896876929	520.030338514732	609.914677384587	562.6189763937	500.068643549558	516.04570513803	480.298294751505	473.098653480693	514.892201323834	498.632598125773	504.611695804601
ENSG00000101298	199.251451213514	136.516836891622	224.915166117244	201.9113478448	189.176003974697	295.465992425663	238.037787441485	314.176674034194	266.101989279563	275.369478404655	321.38929404498	181.684226041933	238.298746765898	312.203081890853	187.537019840883	306.00410963229
ENSG00000101310	236.47677943636	214.172716672245	205.466625735908	251.73795970957	234.443771193971	241.855466156335	160.587757591431	176.660160678321	207.974948647654	196.935994055142	206.103534099936	260.233838443117	193.421679877485	188.637919029849	244.534284900063	166.462665589947
ENSG00000101311	22.3609709589095	35.6106238479518	45.5129126726507	22.7150888573262	57.5175671455073	32.0959344217285	63.8868414225968	65.5094686035132	49.9702186621018	79.7977630838813	63.3379511993684	69.6570105627243	55.8053123334603	17.3908230420987	43.1297218268743	36.9669305956562
ENSG00000101331	109.341210614026	104.451651234155	92.8171574940108	55.2920939351487	106.611822949741	140.206205022318	122.103490427832	98.5653320652877	116.139074505463	125.910834176621	145.998250444225	150.530967514754	177.3650914995	100.622082292972	91.9984163814393	130.145129862241
ENSG00000101333	1235.99086811886	844.603638966542	971.031099079287	1367.92456117573	1231.39277942004	929.345331355499	864.856899058377	967.736861452118	1108.3613055948	1130.66832552135	1307.15784143817	819.568996546626	753.336713165198	1397.23877077818	1165.6545315535	1031.18066626172
ENSG00000101335	19515.0050381389	23578.1916277393	18274.9739332416	17736.0320693057	20534.6060037122	28309.3633215933	26774.6746738503	23355.0663964534	20911.8564337158	17737.0515107822	23522.2027775237	33034.138268452	32798.4722246818	18918.068491482	22439.7888552428	23282.2562120554
